YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD
2023,202301,814656,2.023E+12,13446,2.02301E+12,60031,1,1,13446,0,1,54,4,1,100,0,0,6,63,1,10,46000,1,11
2023,202301,814818,2.023E+12,10206,2.02301E+12,60031,1,1,10206,0,1,24,1,1,100,0,0,6,63,1,10,49000,1,11
2023,202301,815628,2.023E+12,11016,2.02301E+12,41332,1,1,10854,1,2,35,6,6,600,0,0,10,101,1,10,50000,1,11
2023,202301,815628,2.023E+12,11016,2.02301E+12,41332,1,3,10530,0,1,28,6,6,600,0,0,7,71,1,10,40000,1,11
2023,202301,815628,2.023E+12,11016,2.02301E+12,41332,1,4,9720,2,2,57,2,6,600,0,0,10,101,1,10,35000,1,11
2023,202301,815790,2.023E+12,23652,2.02301E+12,40832,1,2,26892,1,1,51,1,1,100,0,0,6,64,1,10,80000,1,11
2023,202301,815952,2.023E+12,5508,2.02301E+12,40232,1,1,5346,0,1,52,6,1,100,0,0,7,71,1,10,500,2,20
2023,202301,816114,2.023E+12,21870,2.02301E+12,41232,1,2,17010,0,1,42,1,8,826,1,100,10,101,1,10,35000,1,11
2023,202301,816276,2.023E+12,11502,2.02301E+12,10132,1,1,11340,2,2,41,1,1,100,0,0,11,114,1,10,52000,1,11
2023,202301,816276,2.023E+12,11502,2.02301E+12,10132,1,2,10368,2,1,44,1,1,100,0,0,10,101,1,10,130000,1,11
2023,202301,816600,2.023E+12,20088,2.02301E+12,41332,1,2,14580,0,1,55,1,6,630,0,0,6,63,1,10,0,1,11
2023,202301,816762,2.023E+12,6318,2.02301E+12,41232,1,1,6318,2,1,63,1,6,600,0,0,6,65,1,10,59000,2,20
2023,202301,816762,2.023E+12,6318,2.02301E+12,41232,1,3,8100,0,2,29,2,6,600,0,0,10,101,1,10,14400,1,11
2023,202301,816762,2.023E+12,6318,2.02301E+12,41232,1,4,6804,0,1,26,6,6,600,0,0,6,63,1,10,10000,2,20
2023,202301,817086,2.023E+12,11988,2.02301E+12,41532,1,2,12798,0,1,23,6,8,813,0,0,8,81,1,10,15000,1,11
2023,202301,817248,2.023E+12,9396,2.02301E+12,10332,1,1,9396,0,2,48,4,8,802,0,0,6,65,1,10,52000,1,11
2023,202301,817248,2.023E+12,9396,2.02301E+12,10332,1,2,14094,0,1,42,6,1,100,0,0,6,63,1,10,100000,2,20
2023,202301,817896,2.023E+12,11664,2.02301E+12,41132,1,1,11664,0,1,63,1,9,905,0,0,6,65,1,10,110000,1,11
2023,202301,817896,2.023E+12,11664,2.02301E+12,41132,1,2,11826,0,2,64,1,5,500,0,0,7,71,1,10,40000,1,11
2023,202301,818058,2.023E+12,18792,2.02301E+12,41232,1,1,18792,1,1,45,1,1,100,0,0,11,115,1,10,562000,1,11
2023,202301,818220,2.023E+12,8100,2.02301E+12,20032,1,1,8100,0,1,31,6,7,700,0,0,8,81,1,10,96000,1,11
2023,202301,818382,2.023E+12,9882,2.02301E+12,30032,1,1,9882,2,1,33,1,1,100,0,0,11,114,1,10,82000,2,20
2023,202301,818382,2.023E+12,9882,2.02301E+12,30032,1,2,9558,2,2,36,1,1,100,0,0,10,101,1,10,14000,2,20
2023,202301,818544,2.023E+12,9072,2.02301E+12,41432,1,1,9234,1,1,50,1,1,100,0,0,10,101,1,10,562000,1,11
2023,202301,818544,2.023E+12,9072,2.02301E+12,41432,1,2,8262,1,2,41,1,1,100,0,0,11,114,1,10,61000,1,11
2023,202301,818706,2.023E+12,3402,2.02301E+12,40732,1,2,7614,2,1,64,1,2,200,0,0,6,63,1,10,36500,2,20
2023,202301,819030,2.023E+12,6156,2.02301E+12,40432,1,1,6156,0,2,62,4,1,100,0,0,7,71,1,10,142000,1,11
2023,202301,819354,2.023E+12,34344,2.02301E+12,30032,1,1,34344,0,1,43,6,1,100,0,0,10,101,1,10,80000,2,20
2023,202301,819516,2.023E+12,16362,2.02301E+12,40132,1,1,16362,0,1,42,1,1,100,0,0,8,81,1,10,34300,2,20
2023,202301,819516,2.023E+12,16362,2.02301E+12,40132,1,3,19278,0,1,52,4,1,100,0,0,8,81,1,10,37400,1,11
2023,202301,819678,2.023E+12,13284,2.02301E+12,10332,1,2,11988,1,1,39,1,1,100,0,0,10,101,1,10,275000,1,11
2023,202301,820002,2.023E+12,23004,2.02301E+12,30032,1,1,23004,0,1,39,1,1,100,0,0,6,61,1,10,43300,1,11
2023,202301,820002,2.023E+12,23004,2.02301E+12,30032,1,2,31104,0,2,38,1,1,100,0,0,6,63,1,10,44700,1,11
2023,202301,820164,2.023E+12,11178,2.02301E+12,41232,1,2,10044,0,2,56,4,4,400,0,0,0,2,1,10,43000,1,11
2023,202301,820326,2.023E+12,15066,2.02301E+12,40332,1,1,14904,0,2,41,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,820326,2.023E+12,15066,2.02301E+12,40332,1,2,6156,0,1,52,1,3,361,0,0,10,101,1,10,30000,1,11
2023,202301,820488,2.023E+12,17010,2.02301E+12,41532,1,1,17172,1,1,64,1,4,400,0,0,10,101,1,10,192000,1,11
2023,202301,820488,2.023E+12,17010,2.02301E+12,41532,1,3,22518,0,1,27,6,8,811,0,0,11,114,1,10,45000,1,11
2023,202301,820650,2.023E+12,12312,2.02301E+12,41232,1,1,12312,0,2,59,6,6,600,0,0,7,71,1,10,65000,1,11
2023,202301,820650,2.023E+12,12312,2.02301E+12,41232,1,3,16686,0,1,55,6,6,600,0,0,10,101,1,10,28000,1,11
2023,202301,820812,2.023E+12,9558,2.02301E+12,10232,1,2,11016,0,1,30,6,8,802,0,0,10,101,1,10,90000,1,11
2023,202301,820974,2.023E+12,11178,2.02301E+12,10132,1,2,11664,0,2,35,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,821136,2.023E+12,10530,2.02301E+12,30032,1,1,10368,1,2,35,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,821136,2.023E+12,10530,2.02301E+12,30032,1,2,28512,1,1,35,1,7,700,1,100,7,71,1,10,50000,1,11
2023,202301,821298,2.023E+12,18468,2.02301E+12,40732,1,1,18630,0,1,33,6,7,700,1,100,8,81,1,10,100000,1,11
2023,202301,821460,2.023E+12,38880,2.02301E+12,10132,1,1,38880,0,1,31,6,1,100,0,0,5,50,1,10,85000,1,11
2023,202301,821946,2.023E+12,11826,2.02301E+12,10332,1,1,11826,0,1,61,1,1,100,0,0,10,101,1,10,185000,1,11
2023,202301,822108,2.023E+12,14742,2.02301E+12,41332,1,1,14742,0,2,38,4,1,100,1,100,6,64,1,10,36000,1,11
2023,202301,822270,2.023E+12,10044,2.02301E+12,40532,1,1,10044,0,2,51,1,1,100,0,0,8,81,1,10,79000,1,11
2023,202301,822432,2.023E+12,15390,2.02301E+12,10232,1,1,15390,1,1,33,1,1,100,0,0,7,71,1,10,64000,1,11
2023,202301,822432,2.023E+12,15390,2.02301E+12,10232,1,2,11502,1,2,27,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,822756,2.023E+12,74844,2.02301E+12,40632,1,1,74844,0,2,39,1,2,200,0,0,6,63,1,10,35000,1,11
2023,202301,822756,2.023E+12,74844,2.02301E+12,40632,1,2,57996,0,1,44,1,2,200,0,0,6,63,1,10,150000,1,11
2023,202301,822918,2.023E+12,10368,2.02301E+12,41332,1,1,10368,2,1,44,1,1,100,0,0,10,101,1,10,83000,1,11
2023,202301,822918,2.023E+12,10368,2.02301E+12,41332,1,3,9396,0,2,21,6,1,100,0,0,7,71,1,10,6500,1,11
2023,202301,822918,2.023E+12,10368,2.02301E+12,41332,1,4,10854,0,1,19,6,1,100,0,0,6,65,1,10,11000,1,11
2023,202301,823080,2.023E+12,22842,2.02301E+12,40232,1,2,25920,2,1,46,1,1,100,0,0,6,64,1,10,60000,1,11
2023,202301,823080,2.023E+12,22842,2.02301E+12,40232,1,4,25434,0,1,20,6,8,802,2,200,6,64,1,10,0,1,11
2023,202301,823242,2.023E+12,36774,2.02301E+12,41232,1,2,29646,0,1,36,6,7,700,1,100,7,71,1,10,30000,1,11
2023,202301,823404,2.023E+12,10044,2.02301E+12,41532,1,1,10206,0,2,62,1,1,100,0,0,7,71,1,10,45000,1,11
2023,202301,823566,2.023E+12,15228,2.02301E+12,41132,1,1,15228,2,2,64,2,6,600,0,0,10,101,1,10,60000,1,11
2023,202301,823566,2.023E+12,15228,2.02301E+12,41132,1,2,18954,2,2,40,6,6,600,0,0,10,101,1,10,28000,1,11
2023,202301,823566,2.023E+12,15228,2.02301E+12,41132,1,3,16848,0,1,38,6,6,600,0,0,10,101,1,10,33000,1,11
2023,202301,823890,2.023E+12,9720,2.02301E+12,40832,1,3,11826,0,2,35,6,9,990,4,498,11,114,1,10,50000,1,11
2023,202301,823890,2.023E+12,9720,2.02301E+12,40832,1,4,9720,0,2,33,6,9,990,4,498,10,101,1,10,9100,1,11
2023,202301,824052,2.023E+12,63666,2.02301E+12,41432,1,1,63666,0,2,30,6,1,100,0,0,6,63,1,10,22000,1,11
2023,202301,824052,2.023E+12,63666,2.02301E+12,41432,1,2,29646,0,1,28,6,8,826,4,498,11,114,1,10,33300,1,11
2023,202301,824538,2.023E+12,4212,2.02301E+12,40932,1,1,4212,0,2,30,6,6,675,0,0,8,81,1,10,40000,1,11
2023,202301,824538,2.023E+12,4212,2.02301E+12,40932,1,2,5346,0,1,29,6,6,675,0,0,6,63,1,10,50000,1,11
2023,202301,824538,2.023E+12,4212,2.02301E+12,40932,1,3,4374,0,1,30,6,6,675,0,0,6,63,1,10,74000,1,11
2023,202301,824538,2.023E+12,4212,2.02301E+12,40932,1,4,7614,0,2,27,6,6,675,0,0,10,101,1,10,80000,1,11
2023,202301,824862,2.023E+12,13932,2.02301E+12,40332,1,1,14094,2,2,42,1,2,200,0,0,7,71,1,10,45000,1,11
2023,202301,824862,2.023E+12,13932,2.02301E+12,40332,1,2,12474,2,1,44,1,2,200,0,0,6,63,1,10,45000,1,11
2023,202301,824862,2.023E+12,13932,2.02301E+12,40332,1,3,12150,0,2,19,6,2,200,0,0,6,63,1,10,30000,1,11
2023,202301,824862,2.023E+12,13932,2.02301E+12,40332,1,4,15228,0,1,21,6,2,200,0,0,6,63,1,10,45000,1,11
2023,202301,825186,2.023E+12,10206,2.02301E+12,41532,1,1,10206,2,2,32,4,1,100,1,100,10,101,1,10,78000,1,11
2023,202301,825186,2.023E+12,10206,2.02301E+12,41532,1,2,12150,2,1,44,6,1,100,0,0,6,64,1,10,10000,1,11
2023,202301,825510,2.023E+12,11502,2.02301E+12,41432,1,1,11502,2,1,56,4,1,100,0,0,11,116,1,10,84000,2,20
2023,202301,825510,2.023E+12,11502,2.02301E+12,41432,1,2,12312,2,2,50,4,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,825834,2.023E+12,34182,2.02301E+12,40732,1,1,34344,0,1,42,4,1,100,1,100,6,65,1,10,30000,1,11
2023,202301,825996,2.023E+12,8910,2.02301E+12,41032,1,1,8910,0,1,49,1,1,100,0,0,10,101,1,10,170000,1,11
2023,202301,825996,2.023E+12,8910,2.02301E+12,41032,1,2,9396,0,2,52,1,1,100,0,0,10,101,1,10,86000,1,11
2023,202301,826320,2.023E+12,23976,2.02301E+12,41532,1,1,24138,0,1,33,6,7,700,1,100,6,63,1,10,65000,1,11
2023,202301,826482,2.023E+12,22842,2.02301E+12,40532,1,1,22680,1,2,37,1,1,100,0,0,11,115,1,10,235000,1,11
2023,202301,826482,2.023E+12,22842,2.02301E+12,40532,1,2,23814,1,1,36,1,1,100,0,0,11,115,1,10,200000,1,11
2023,202301,826644,2.023E+12,51678,2.02301E+12,41332,1,1,51516,0,1,32,4,1,100,0,0,8,81,1,10,26900,2,20
2023,202301,826644,2.023E+12,51678,2.02301E+12,41332,1,2,42444,0,2,26,6,8,821,0,0,10,101,1,10,36000,1,11
2023,202301,826806,2.023E+12,42768,2.02301E+12,40232,1,1,42768,2,2,41,6,2,200,0,0,6,63,1,10,28000,1,11
2023,202301,826806,2.023E+12,42768,2.02301E+12,40232,1,2,58158,1,2,22,6,2,200,0,0,6,65,1,10,31000,1,11
2023,202301,826968,2.023E+12,8748,2.02301E+12,10332,1,1,8748,2,2,46,1,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,826968,2.023E+12,8748,2.02301E+12,10332,1,2,10206,2,1,48,1,1,100,0,0,7,71,1,10,56000,1,11
2023,202301,827130,2.023E+12,28836,2.02301E+12,40832,1,1,28998,3,2,32,4,7,700,1,100,6,63,1,10,35000,1,11
2023,202301,827454,2.023E+12,7776,2.02301E+12,10132,1,1,7776,0,2,23,6,1,100,0,0,6,65,1,10,39300,1,11
2023,202301,827454,2.023E+12,7776,2.02301E+12,10132,1,2,11340,0,1,28,6,1,100,0,0,6,63,1,10,36300,1,11
2023,202301,827778,2.023E+12,18468,2.02301E+12,40232,1,2,18954,2,1,40,1,1,100,1,100,6,61,1,10,45000,1,11
2023,202301,827940,2.023E+12,10692,2.02301E+12,40432,1,1,10692,0,1,32,1,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,827940,2.023E+12,10692,2.02301E+12,40432,1,2,13446,0,2,30,1,1,100,0,0,10,101,1,10,48000,1,11
2023,202301,828102,2.02301E+12,8262,2.02301E+12,10033,4,1,8262,0,1,54,6,1,100,0,0,11,114,1,10,50000,1,11
2023,202301,828588,2.02301E+12,10854,2.02301E+12,30133,4,1,10854,0,2,21,6,1,100,0,0,7,71,1,10,5700,1,11
2023,202301,828912,2.023E+12,40986,2.02301E+12,60333,1,1,40986,0,1,52,2,1,100,0,0,10,101,1,10,155000,2,20
2023,202301,829074,2.023E+12,16200,2.02301E+12,40133,1,1,16200,3,2,40,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,829074,2.023E+12,16200,2.02301E+12,40133,1,2,21060,3,1,43,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,829560,2.023E+12,42768,2.02301E+12,80133,1,1,42768,2,1,53,1,1,100,0,0,6,64,1,10,50000,1,11
2023,202301,830046,2.023E+12,27216,2.02301E+12,70133,1,1,27216,0,1,47,1,1,100,0,0,10,101,1,10,0,2,20
2023,202301,830046,2.023E+12,27216,2.02301E+12,70133,1,2,13770,0,2,51,1,1,100,0,0,11,114,1,10,74000,2,20
2023,202301,830208,2.023E+12,1458,2.02301E+12,50133,1,1,1458,2,2,46,1,1,100,0,0,11,114,1,10,66000,1,11
2023,202301,830370,2.023E+12,12636,2.02301E+12,80133,1,2,11178,0,2,60,5,1,100,0,0,6,63,1,10,51000,1,11
2023,202301,830694,2.023E+12,11988,2.02301E+12,10033,1,1,11988,0,1,47,1,1,100,0,0,6,63,1,10,28000,1,11
2023,202301,831018,2.023E+12,11988,2.02301E+12,50133,1,1,11988,0,2,53,4,1,100,0,0,6,63,1,10,7000,1,11
2023,202301,831180,2.023E+12,9072,2.02301E+12,40133,1,1,8910,2,2,49,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,831180,2.023E+12,9072,2.02301E+12,40133,1,2,7776,2,1,51,1,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,831180,2.023E+12,9072,2.02301E+12,40133,1,3,11502,0,2,23,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,831180,2.023E+12,9072,2.02301E+12,40133,1,5,9720,0,1,26,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,831504,2.023E+12,14742,2.02301E+12,50133,1,3,12474,0,2,45,4,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,831828,2.023E+12,16524,2.02301E+12,50133,1,1,16524,2,2,38,1,1,100,0,0,11,115,1,10,110000,1,11
2023,202301,831828,2.023E+12,16524,2.02301E+12,50133,1,2,11988,2,1,59,1,1,100,0,0,6,64,1,10,0,1,11
2023,202301,832314,2.023E+12,53460,2.02301E+12,80133,1,1,53298,3,2,34,6,1,100,0,0,6,65,1,10,15000,1,11
2023,202301,832638,2.023E+12,15552,2.02301E+12,30133,1,1,15390,0,1,62,4,1,100,0,0,6,64,1,10,45000,2,20
2023,202301,832962,2.023E+12,8586,2.02301E+12,30133,1,1,8586,0,1,61,1,1,100,0,0,8,81,1,10,72000,1,11
2023,202301,832962,2.023E+12,8586,2.02301E+12,30133,1,2,9072,0,2,62,1,1,100,0,0,8,81,1,10,13800,1,11
2023,202301,833448,2.023E+12,4050,2.02301E+12,10033,1,1,4050,2,1,34,1,1,100,0,0,7,71,1,10,140000,1,13
2023,202301,833448,2.023E+12,4050,2.02301E+12,10033,1,2,4374,2,2,33,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,833610,2.023E+12,26892,2.02301E+12,80133,1,3,34344,0,2,32,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,833610,2.023E+12,26892,2.02301E+12,80133,1,4,33534,0,1,33,6,1,100,0,0,6,63,1,10,10000,1,11
2023,202301,835878,2.02301E+12,2106,2.02301E+12,200334,4,1,2106,0,1,22,6,1,100,0,0,7,71,1,14,27100,1,12
2023,202301,836688,2.02301E+12,6480,2.02301E+12,90634,4,1,6480,0,1,19,6,4,400,4,424,7,71,1,10,1700,1,11
2023,202301,837012,2.02301E+12,9882,2.02301E+12,10134,4,1,9882,0,1,18,6,1,100,0,0,6,65,1,12,8000,1,11
2023,202301,838146,2.023E+12,23166,2.02301E+12,120534,1,2,24462,0,1,27,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,838308,2.023E+12,9234,2.02301E+12,190334,1,1,9234,0,1,60,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,838308,2.023E+12,9234,2.02301E+12,190334,1,2,12798,0,2,58,1,8,826,2,200,7,71,1,10,57000,1,11
2023,202301,838470,2.023E+12,22356,2.02301E+12,60134,1,2,25596,2,2,61,1,6,600,0,0,11,114,1,12,115000,1,11
2023,202301,838632,2.023E+12,9558,2.02301E+12,150434,1,1,9558,0,1,57,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,838794,2.023E+12,10530,2.02301E+12,30434,1,2,17172,1,1,55,1,1,100,0,0,7,71,1,10,56000,1,11
2023,202301,838794,2.023E+12,10530,2.02301E+12,30434,1,3,24624,0,1,19,6,1,100,0,0,8,81,1,10,15000,1,11
2023,202301,838956,2.023E+12,8100,2.02301E+12,210234,1,1,7938,0,2,36,6,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,839118,2.023E+12,11988,2.02301E+12,110434,1,2,12636,0,2,64,1,1,100,0,0,10,101,1,10,13000,1,11
2023,202301,839280,2.023E+12,63018,2.02301E+12,120134,1,1,63018,2,1,41,1,1,100,0,0,6,63,1,10,145000,1,11
2023,202301,839280,2.023E+12,63018,2.02301E+12,120134,1,2,72090,2,2,46,1,1,100,0,0,6,63,1,10,22000,1,11
2023,202301,839766,2.023E+12,8748,2.02301E+12,50234,1,1,8748,2,2,46,1,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,839766,2.023E+12,8748,2.02301E+12,50234,1,2,8586,2,1,47,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,839766,2.023E+12,8748,2.02301E+12,50234,1,3,5508,0,1,19,6,1,100,0,0,6,65,1,10,11000,1,11
2023,202301,839928,2.023E+12,13932,2.02301E+12,90434,1,1,13770,0,2,48,6,2,200,0,0,7,71,1,12,52000,1,11
2023,202301,839928,2.023E+12,13932,2.02301E+12,90434,1,4,7452,0,1,28,6,2,200,0,0,10,101,1,12,28000,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,1,53622,3,1,37,1,3,399,4,412,1,16,1,10,15000,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,2,58644,3,2,27,1,3,399,4,412,3,30,1,10,37700,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,7,77922,0,2,23,6,3,399,4,412,3,30,1,10,30600,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,8,28350,0,1,20,6,3,399,4,412,6,63,1,10,15000,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,9,32886,0,1,19,6,3,399,4,412,3,30,1,10,60000,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,11,77598,0,2,24,6,3,399,4,412,7,71,1,10,37000,1,11
2023,202301,840090,2.023E+12,53622,2.02301E+12,230134,1,12,33210,0,1,22,6,3,399,4,412,6,65,1,10,8000,1,11
2023,202301,840252,2.023E+12,6642,2.02301E+12,160034,1,2,7452,1,1,61,1,1,100,0,0,6,63,1,10,88000,1,11
2023,202301,840576,2.023E+12,16038,2.02301E+12,10234,1,1,15876,0,2,42,6,9,982,4,460,10,101,1,10,51000,1,11
2023,202301,840738,2.023E+12,7290,2.02301E+12,60334,1,1,7290,0,2,53,1,8,826,4,460,11,114,1,10,103000,1,11
2023,202301,840738,2.023E+12,7290,2.02301E+12,60334,1,2,14418,0,1,48,1,8,826,4,460,7,71,1,10,65000,1,11
2023,202301,840900,2.023E+12,6480,2.02301E+12,90334,1,2,6642,0,1,59,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,841062,2.023E+12,50544,2.02301E+12,120434,1,1,50544,2,1,38,1,8,885,4,460,6,65,1,10,57000,1,11
2023,202301,841224,2.023E+12,4050,2.02301E+12,210334,1,1,3888,0,1,51,6,1,100,0,0,10,101,1,10,13000,1,11
2023,202301,841548,2.023E+12,12150,2.02301E+12,30534,1,2,29808,0,2,21,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,841710,2.023E+12,18630,2.02301E+12,140634,1,1,18630,0,1,36,4,7,700,4,424,2,26,1,10,4000,1,11
2023,202301,841710,2.023E+12,18630,2.02301E+12,140634,1,2,15714,0,1,41,3,7,700,4,424,6,63,1,10,66000,1,11
2023,202301,841872,2.023E+12,8586,2.02301E+12,190334,1,3,7614,0,1,65,2,1,100,0,0,11,114,1,10,21000,1,11
2023,202301,842358,2.023E+12,5994,2.02301E+12,10134,1,1,6156,2,1,47,1,6,610,0,0,11,114,1,10,56000,1,11
2023,202301,842358,2.023E+12,5994,2.02301E+12,10134,1,2,14742,2,2,41,1,6,610,0,0,10,101,1,10,84000,1,11
2023,202301,842520,2.023E+12,46818,2.02301E+12,140234,1,1,46818,3,2,35,2,2,200,0,0,10,101,1,10,90000,1,11
2023,202301,842520,2.023E+12,46818,2.02301E+12,140234,1,5,37908,1,2,32,6,2,200,0,0,11,114,1,10,90000,1,11
2023,202301,843006,2.023E+12,4536,2.02301E+12,250134,1,1,4374,2,1,44,1,1,100,0,0,11,114,1,10,185000,1,11
2023,202301,843006,2.023E+12,4536,2.02301E+12,250134,1,2,2592,2,2,46,1,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,843168,2.023E+12,37260,2.02301E+12,210134,1,1,37422,1,2,24,6,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,843330,2.023E+12,20088,2.02301E+12,210234,1,1,20088,4,2,43,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,843330,2.023E+12,20088,2.02301E+12,210234,1,2,19602,4,1,44,1,1,100,0,0,8,81,1,10,37000,1,11
2023,202301,843492,2.023E+12,12150,2.02301E+12,60434,1,1,12150,1,1,42,1,6,610,0,0,11,114,1,10,215000,1,11
2023,202301,843654,2.023E+12,2430,2.02301E+12,10134,1,2,2592,0,2,62,1,1,100,0,0,10,101,1,10,30000,1,11
2023,202301,843816,2.023E+12,25596,2.02301E+12,30834,1,1,25758,2,2,60,1,8,826,0,0,8,81,1,10,58000,1,11
2023,202301,843816,2.023E+12,25596,2.02301E+12,30834,1,3,29808,0,1,36,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,843816,2.023E+12,25596,2.02301E+12,30834,1,4,30942,1,2,26,6,1,100,0,0,6,63,1,10,37000,1,11
2023,202301,843816,2.023E+12,25596,2.02301E+12,30834,1,6,29322,0,2,36,2,8,826,0,0,10,101,1,10,60000,1,11
2023,202301,843978,2.023E+12,17010,2.02301E+12,120534,1,1,17172,0,1,32,6,1,100,0,0,10,101,1,10,220000,1,11
2023,202301,844302,2.023E+12,8100,2.02301E+12,150434,1,3,10692,2,1,42,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,844302,2.023E+12,8100,2.02301E+12,150434,1,6,9072,2,2,33,1,1,100,0,0,11,114,1,10,97000,1,11
2023,202301,844788,2.023E+12,44712,2.02301E+12,60334,1,1,44712,0,1,37,6,6,600,0,0,10,101,1,10,235000,1,11
2023,202301,845274,2.023E+12,11988,2.02301E+12,90734,1,1,12150,2,1,49,1,6,610,0,0,10,101,1,10,12700,1,11
2023,202301,845274,2.023E+12,11988,2.02301E+12,90734,1,2,11664,2,2,43,1,6,610,0,0,10,101,1,10,20000,1,11
2023,202301,845436,2.023E+12,31428,2.02301E+12,190134,1,1,31590,0,1,31,1,1,100,0,0,10,101,1,10,726000,1,11
2023,202301,845436,2.023E+12,31428,2.02301E+12,190134,1,2,25920,0,2,33,1,1,100,0,0,10,101,1,10,81000,1,11
2023,202301,845598,2.023E+12,18144,2.02301E+12,170034,1,1,17982,0,1,47,4,1,100,0,0,11,116,1,10,140000,1,11
2023,202301,845922,2.023E+12,39528,2.02301E+12,90734,1,2,37908,2,2,62,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,845922,2.023E+12,39528,2.02301E+12,90734,1,3,37422,1,1,40,4,8,826,4,498,6,63,1,10,80000,1,11
2023,202301,845922,2.023E+12,39528,2.02301E+12,90734,1,4,48762,0,1,33,6,8,826,4,498,6,64,1,10,25000,1,11
2023,202301,846246,2.023E+12,5994,2.02301E+12,200334,1,1,5832,0,2,57,1,1,100,0,0,6,63,1,10,48300,1,11
2023,202301,846246,2.023E+12,5994,2.02301E+12,200334,1,2,8100,0,1,53,1,1,100,0,0,6,63,1,10,74000,1,11
2023,202301,846408,2.023E+12,25110,2.02301E+12,150234,1,1,25110,1,1,47,1,1,100,0,0,6,65,1,10,125000,1,11
2023,202301,846408,2.023E+12,25110,2.02301E+12,150234,1,2,29970,1,2,46,1,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,846732,2.023E+12,36612,2.02301E+12,110134,1,1,36450,0,2,43,6,1,100,0,0,10,101,1,10,170000,1,11
2023,202301,847056,2.023E+12,20898,2.02301E+12,50334,1,1,20898,3,2,41,6,8,826,4,460,5,50,1,10,22800,1,11
2023,202301,847056,2.023E+12,20898,2.02301E+12,50334,1,2,25758,3,1,41,6,8,826,4,460,6,63,1,10,0,1,11
2023,202301,847218,2.023E+12,10206,2.02301E+12,110634,1,1,10206,1,1,60,6,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,847218,2.023E+12,10206,2.02301E+12,110634,1,2,11988,0,1,21,6,1,100,0,0,6,65,1,10,2000,1,11
2023,202301,847380,2.023E+12,8586,2.02301E+12,200334,1,1,8586,0,2,58,1,2,200,0,0,6,63,1,10,35700,1,11
2023,202301,847380,2.023E+12,8586,2.02301E+12,200334,1,3,15390,0,2,18,6,2,200,0,0,5,50,1,10,2800,1,11
2023,202301,847542,2.023E+12,17334,2.02301E+12,190434,1,1,17334,1,1,43,1,6,610,0,0,11,114,1,10,240000,1,11
2023,202301,847542,2.023E+12,17334,2.02301E+12,190434,1,2,16200,1,2,42,1,6,610,0,0,11,114,1,10,220000,1,11
2023,202301,847704,2.023E+12,22680,2.02301E+12,60334,1,1,22518,0,1,43,6,7,700,4,426,6,63,1,10,15000,1,11
2023,202301,847866,2.023E+12,14904,2.02301E+12,90134,1,1,14904,1,1,61,1,1,100,0,0,6,63,1,10,49000,1,11
